"workplace_id","stcotr","employees","placed","wkb_geometry"
269494712,46003973600,6,7,"0101000020E6100000E9F17B9BFE9B58C09B594B0169CB4540"
400700166,46003973600,1,2,"0101000020E6100000D09849D40B9F58C098A608707ADB4540"
400717943,46003973600,1,2,"0101000020E6100000F0517FBDC2AD58C01572A59E05DD4540"
400724757,46003973600,3,4,"0101000020E6100000D636C5E3A29B58C066683C11C4F14540"
435386123,46003973600,1,2,"0101000020E6100000774D486B0C9F58C0BA826DC493DB4540"
435386131,46003973600,2,3,"0101000020E61000001D0247020D9F58C0DAC87553CADB4540"
435386149,46003973600,2,3,"0101000020E61000001D0247020D9F58C0DAC87553CADB4540"
465010965,46003973600,36,42,"0101000020E61000006479573D60AD58C0F4DE180280DD4540"
474962438,46003973600,2,3,"0101000020E6100000102043C70E9F58C024EEB1F4A1DB4540"
474962446,46003973600,1,2,"0101000020E61000001D0247020D9F58C0DAC87553CADB4540"
474962461,46003973600,4,5,"0101000020E6100000774D486B0C9F58C0BA826DC493DB4540"
474962503,46003973600,40,46,"0101000020E6100000363AE7A7389F58C0253B3602F1DA4540"
490217460,46003973600,1,2,"0101000020E6100000787AA52C439B58C0B64DF1B8A8EE4540"
490218005,46003973600,7,9,"0101000020E6100000AAD216D7F89B58C03B1DC87A6ACB4540"
493573067,46003973600,9,11,"0101000020E6100000D7A6B1BD169F58C062F3716DA8DA4540"
508204690,46003973600,3,4,"0101000020E610000033DC80CF0F9F58C0B16A10E676DB4540"
512959693,46003973600,7,9,"0101000020E61000006C7BBB25399C58C082A8FB00A4CA4540"
568322622,46003973600,3,4,"0101000020E6100000938D075BEC9958C0338D261763CC4540"
570435966,46003973600,2,3,"0101000020E61000001D0247020D9F58C0DAC87553CADB4540"
570436030,46003973600,3,4,"0101000020E61000003E75AC527A9C58C0A25D85949FDC4540"
591461413,46003973600,2,3,"0101000020E61000005EF58079C8AD58C0F5824F73F2DC4540"
591462288,46003973600,1,2,"0101000020E6100000A260C614AC9858C0952710768AD34540"
591462312,46003973600,4,5,"0101000020E61000000874266DAA9A58C01FF818AC38C74540"
591463013,46003973600,2,3,"0101000020E6100000AF5B04C6FA9B58C047FFCBB568CB4540"
607129475,46003973600,2,3,"0101000020E6100000FA4509FA0B9F58C0A4880CAB78DB4540"
623848058,46003973600,2,3,"0101000020E61000003C139A2496B158C03B8F8AFF3BE84540"
632783767,46003973600,15,18,"0101000020E6100000EBE6E26F7B9658C00A14B18861F34540"
632783825,46003973600,2,3,"0101000020E6100000FCC401F4FB9B58C03EEDF0D764CB4540"
634240006,46003973600,5,6,"0101000020E610000081D1E5CDE19E58C0FF774485EADA4540"
634241467,46003973600,150,172,"0101000020E61000008AE6012CF29D58C0166D8E739BDC4540"
667247423,46003973600,1,2,"0101000020E61000007D08AA46AFAD58C0BD35B05582DD4540"
693643595,46003973600,5,6,"0101000020E61000005EF58079C8AD58C0F5824F73F2DC4540"
848174215,46003973600,4,5,"0101000020E610000009A7052FFA9B58C03EEDF0D764CB4540"
848230579,46003973600,2,3,"0101000020E61000000A2FC1A90F9F58C0B8567BD80BDB4540"
965508328,46003973600,1,2,"0101000020E610000033DC80CF0F9F58C0471CB28174DB4540"
965508336,46003973600,1,2,"0101000020E61000006EDA8CD3109F58C0B9FFC874E8DA4540"
570430751,46005956600,72,145,"0101000020E61000001DAB949EE98C58C0FDFA213658484640"
388378663,46005956600,3,6,"0101000020E61000006AA4A5F2768958C07FF964C5702F4640"
400201375,46005956600,2,4,"0101000020E6100000261B0FB6D88958C02AE27492AD1C4640"
220893390,46005956600,6,12,"0101000020E6100000C5591135D18858C02C2B4D4A41314640"
228309654,46005956600,3,6,"0101000020E61000004DF8A57EDE8758C09CC24A0515334640"
269494431,46005956600,2,5,"0101000020E61000006C938AC6DA8058C0B4AB90F2932C4640"
314635590,46005956600,3,6,"0101000020E61000001074B4AA258258C0DE567A6D362E4640"
570430728,46005956600,13,27,"0101000020E61000009DF529C7649458C08655BC9179224640"
570432112,46005956600,70,141,"0101000020E6100000736891ED7C7A58C0B328ECA2E8294640"
900452517,46005956600,2,4,"0101000020E6100000D09A1F7F698258C050E449D2352F4640"
570435131,46005956700,1,2,"0101000020E6100000B8019F1F46A558C0AF0793E2E3294640"
593667363,46005956700,1,2,"0101000020E6100000129F3BC1FE9B58C0077AA86DC31A4640"
240753764,46005956700,5,8,"0101000020E61000005793A7ACA69D58C09A9658198D304640"
263214678,46005956700,2,3,"0101000020E61000005E2D7766829E58C02C6684B707354640"
269497699,46005956700,13,19,"0101000020E6100000BFEFDFBC389A58C0815D4D9EB2504640"
314635137,46005956700,4,6,"0101000020E61000007DEC2E50529658C0C39CA04D0E3F4640"
316007889,46005956700,2,3,"0101000020E610000055DD239BABAC58C0C3651536033A4640"
400117266,46005956700,1,2,"0101000020E61000001E6CB1DB679E58C085B1852007354640"
400125813,46005956700,2,3,"0101000020E6100000629F008A91A158C051DEC7D11C4F4640"
400128081,46005956700,1,2,"0101000020E6100000153AAFB14B9E58C068B3EA73B5334640"
446703662,46005956700,2,3,"0101000020E61000003FE08101849658C067817687143F4640"
570431643,46005956700,1,2,"0101000020E61000002829B000A6AC58C0030AF5F4113A4640"
848112645,46005956700,2,3,"0101000020E6100000185DDE1CAEAC58C0A376BF0AF0394640"
848112686,46005956700,2,3,"0101000020E61000001B47ACC5A7AC58C0C9569753023A4640"
400124819,46005956700,4,6,"0101000020E6100000A297512CB78D58C091F12895F03C4640"
435359104,46005956700,7,10,"0101000020E6100000F5BEF1B5679E58C021AF0793E2334640"
400122169,46005956700,2,3,"0101000020E6100000F549EEB089AC58C0302DEA93DC394640"
400123065,46005956700,5,8,"0101000020E6100000C042E6CAA09D58C040868E1D54464640"
400123190,46005956700,1,2,"0101000020E6100000B76114048FAB58C01CCD91955F364640"
570431106,46005956800,10,11,"0101000020E6100000ED2C7AA7028F58C08E40BCAE5F304640"
672565199,46005956800,3,4,"0101000020E610000062105839B48D58C080D767CEFA304640"
244623732,46005956800,4,4,"0101000020E6100000D427B9C3269058C0AFB14B546F2F4640"
248286841,46005956800,2,3,"0101000020E6100000CF6BEC12D58F58C0B88FDC9A742F4640"
148818917,46005956800,3,3,"0101000020E6100000C13BF9F4D88C58C0FC1A4982702F4640"
148818974,46005956800,4,5,"0101000020E6100000863DEDF0D78B58C012BEF737682F4640"
148823685,46005956800,1,2,"0101000020E6100000DCD6169E978D58C0C9586DFE5F2F4640"
204072748,46005956800,2,3,"0101000020E610000016A75A0BB38D58C0FB592C45F22F4640"
400745522,46005956800,2,3,"0101000020E61000009A7D1EA33C8D58C0CF49EF1B5F2F4640"
464980572,46005956800,21,22,"0101000020E61000003ACFD8976C8B58C011AAD4EC812E4640"
848082681,46005956800,20,21,"0101000020E61000006F2EFEB6278B58C009151C5E102F4640"
848084471,46005956800,6,6,"0101000020E6100000CC441152B78D58C05419C6DD20304640"
618747596,46005956800,6,6,"0101000020E61000001F9F909DB78D58C040683D7C99304640"
148821929,46005956800,8,8,"0101000020E61000006A696E85B08E58C002469737872F4640"
148823123,46005956800,26,26,"0101000020E6100000EC6B5D6A848E58C06F0D6C95602F4640"
148823545,46005956800,2,2,"0101000020E61000006D1B4641F08C58C07FF964C5702F4640"
484284336,46005956800,1,2,"0101000020E61000004F779E78CE8D58C03CBF28417F2F4640"
247582448,46005956800,5,5,"0101000020E6100000B4E89D0AB88D58C0E621533E04314640"
446703530,46005956800,12,12,"0101000020E610000006137F14758F58C06C26DF6C732F4640"
570430892,46005956800,63,63,"0101000020E6100000BE4F55A1818E58C0A9C0C936702F4640"
570431080,46005956800,25,26,"0101000020E6100000EC6B5D6A848E58C06F0D6C95602F4640"
574260683,46005956800,17,18,"0101000020E61000001E1840F8508E58C0DC65BFEE742F4640"
377795349,46005956800,2,2,"0101000020E61000006D1B4641F08C58C07FF964C5702F4640"
931655765,46005956800,3,4,"0101000020E6100000BC3E73D6A78D58C0D5D0066003304640"
965505860,46005956800,1,2,"0101000020E61000009276A38FF98B58C0630E828E562F4640"
965900632,46005956800,4,5,"0101000020E61000003F541A31B38D58C061C1FD8007304640"
970828711,46005956800,1,2,"0101000020E61000003F1C2444F98B58C0E5EC9DD1562F4640"
986660652,46005956800,30,31,"0101000020E6100000A73D25E7C48C58C050AA7D3A1E2F4640"
986660686,46005956800,1,2,"0101000020E6100000A297512CB78D58C037514B732B304640"
986660736,46005956800,9,9,"0101000020E6100000A988D349B68D58C0D061BEBC002F4640"
148818099,46005956900,3,5,"0101000020E61000000C06D7DCD18D58C0CA6B2574972E4640"
148818420,46005956900,7,10,"0101000020E610000002D4D4B2B58D58C0D7F6764B722E4640"
148818958,46005956900,1,2,"0101000020E610000046459C4EB28D58C0BDE0D39CBC2E4640"
148819063,46005956900,5,7,"0101000020E6100000994869368F8D58C064045438822E4640"
148819253,46005956900,1,2,"0101000020E6100000B91AD995968D58C0FA298E03AF2E4640"
148823677,46005956900,4,6,"0101000020E610000099F1B6D26B8D58C011AAD4EC812E4640"
148823701,46005956900,10,15,"0101000020E6100000552E54FEB58D58C0D787F546AD2E4640"
148823776,46005956900,4,6,"0101000020E61000000CCC0A45BA8D58C09ECF807A332E4640"
400694959,46005956900,20,29,"0101000020E61000000F643DB5FA8D58C03750E09D7C2E4640"
400712905,46005956900,1,2,"0101000020E610000002D4D4B2B58D58C0F78E1A13622E4640"
402717490,46005956900,2,3,"0101000020E6100000821C9430D38D58C0315F5E807D2E4640"
413931353,46005956900,5,8,"0101000020E6100000D6C8AEB48C8D58C0BA2EFCE07C2E4640"
464443829,46005956900,4,6,"0101000020E610000046459C4EB28D58C01D007157AF2E4640"
484283890,46005956900,1,2,"0101000020E61000006C770FD07D8D58C097C62FBC922E4640"
570430983,46005956900,2,3,"0101000020E6100000B3295778978D58C064045438822E4640"
848081386,46005956900,20,29,"0101000020E61000000C06D7DCD18D58C0CA6B2574972E4640"
848082467,46005956900,70,99,"0101000020E610000052B81E85EB8D58C004543882542E4640"
848083705,46005956900,4,6,"0101000020E61000000C06D7DCD18D58C0CA6B2574972E4640"
900452335,46005956900,1,2,"0101000020E61000000C06D7DCD18D58C0CA6B2574972E4640"
148823230,46005956900,15,22,"0101000020E6100000552E54FEB58D58C0DD5B9198A02E4640"
148823248,46005956900,5,8,"0101000020E610000018D00B772E8E58C03750E09D7C2E4640"
148823552,46005956900,85,120,"0101000020E61000001C7BF65CA68D58C0529B38B9DF2D4640"
148823602,46005956900,3,5,"0101000020E61000000A2DEBFEB18D58C0FE9C82FC6C2E4640"
511442139,46005956900,3,5,"0101000020E610000066F50EB7438D58C0D1967329AE2E4640"
511442154,46005956900,2,3,"0101000020E6100000A5C00298328E58C0BE4F55A1812E4640"
441420411,46005956900,100,141,"0101000020E6100000D9243FE2578E58C019C748F6082F4640"
148818586,46005956900,50,71,"0101000020E6100000B7989F1B9A8D58C0A13028D3682E4640"
148818628,46005956900,3,5,"0101000020E61000008FE1B19FC58D58C0C5758C2B2E2E4640"
148818842,46005956900,4,6,"0101000020E61000008F6D1970968D58C0BA2EFCE07C2E4640"
148818883,46005956900,7,10,"0101000020E610000002D4D4B2B58D58C0F78E1A13622E4640"
377795075,46005956900,75,106,"0101000020E61000006C425A63D08D58C0873254C5542E4640"
570431254,46005956900,7,10,"0101000020E61000006C770FD07D8D58C097C62FBC922E4640"
576136360,46005956900,3,5,"0101000020E6100000569DD5027B8D58C05E2BA1BB242E4640"
584389431,46005956900,10,15,"0101000020E61000009700FC53AA8D58C0DE04DF347D2E4640"
593666712,46005956900,1,2,"0101000020E6100000E1455F419A8D58C06A4C88B9A42E4640"
593666738,46005956900,4,6,"0101000020E610000002D4D4B2B58D58C0A48B4D2B852E4640"
634238950,46005956900,2,3,"0101000020E61000002CF52C08E58D58C0E7E26F7B822E4640"
634239370,46005956900,3,5,"0101000020E6100000F25EB532E18D58C0DE04DF347D2E4640"
702724253,46005956900,5,8,"0101000020E61000001C98DC28B28D58C0BEA1F0D93A2E4640"
703661967,46005956900,3,5,"0101000020E6100000F513CE6E2D8E58C011AAD4EC812E4640"
703665893,46005956900,4,6,"0101000020E610000007431D56B88D58C03108AC1C5A2E4640"
704244706,46005956900,4,6,"0101000020E6100000FF976BD1028E58C0A5F5B704E02D4640"
704244755,46005956900,12,17,"0101000020E61000001C98DC28B28D58C0C77F8120402E4640"
900452624,46005956900,5,8,"0101000020E610000043E73576898D58C03108AC1C5A2E4640"
965505290,46005956900,31,44,"0101000020E610000052B81E85EB8D58C004543882542E4640"
965505431,46005956900,7,10,"0101000020E61000000A2DEBFEB18D58C01497E315882E4640"
965506066,46005956900,4,6,"0101000020E61000003B18B14F008E58C011AAD4EC812E4640"
965506181,46005956900,3,5,"0101000020E61000008F6D1970968D58C077F4BF5C8B2E4640"
965506298,46005956900,5,8,"0101000020E6100000821C9430D38D58C0315F5E807D2E4640"
981796139,46005956900,2,3,"0101000020E6100000552E54FEB58D58C051A5660FB42E4640"
986660843,46005956900,1,2,"0101000020E61000000C06D7DCD18D58C0CA6B2574972E4640"
986661148,46005956900,1,2,"0101000020E6100000126BF129008E58C0713D0AD7A32E4640"
148817802,46005957000,3,3,"0101000020E61000008AE942ACFE8E58C02C2AE274922D4640"
244623328,46005957000,11,10,"0101000020E61000007E00529B389058C0496760E4652F4640"
246215396,46005957000,5,5,"0101000020E61000000118CFA0A18E58C01BF16437332C4640"
257060087,46005957000,3,3,"0101000020E61000002448A5D8D18E58C05C566133C02B4640"
484284252,46005957000,8,7,"0101000020E61000000E15E3FC4D9058C0EF2076A6D02D4640"
148823644,46005957000,33,28,"0101000020E610000030F5F3A6228E58C037FE4465C32C4640"
209317064,46005957000,1,1,"0101000020E6100000A988D349B68D58C0B4AB90F2932C4640"
570430769,46005957000,4,4,"0101000020E6100000A8C7B60C388E58C0A3B1F677B62B4640"
570431015,46005957000,10,9,"0101000020E6100000D235936FB68D58C0AFEAAC16D82B4640"
848081170,46005957000,2,2,"0101000020E6100000844A5CC7B88D58C0C6DFF604892B4640"
848081493,46005957000,3,3,"0101000020E6100000259012BBB68D58C015E3FC4D282C4640"
890266307,46005957000,20,17,"0101000020E6100000D235936FB68D58C0CA198A3BDE2C4640"
148821259,46005957000,23,20,"0101000020E610000044A4A65D4C9058C03AB187F6B12E4640"
148822646,46005957000,5,5,"0101000020E61000000118CFA0A18E58C01BF16437332C4640"
148823412,46005957000,1,1,"0101000020E6100000F31B261AA48F58C05C57CC086F2F4640"
148823446,46005957000,1,1,"0101000020E610000046787B10028F58C0AF5A99F04B2F4640"
148823693,46005957000,2,2,"0101000020E6100000D5E8D500A58F58C077F4BF5C8B2E4640"
400197833,46005957000,2,2,"0101000020E61000006FB72407EC9258C047AAEFFCA22C4640"
992578575,46005957000,4,4,"0101000020E6100000F296AB1F9B8E58C0437573F1B72B4640"
148823396,46005957000,4,4,"0101000020E6100000D235936FB68D58C0C90567F0F72B4640"
667604276,46005957000,2,2,"0101000020E6100000E25817B7D18D58C05AD427B9C32C4640"
300921277,46005957000,7,6,"0101000020E61000005D8AABCABE9058C05C57CC086F2F4640"
308278563,46005957000,35,30,"0101000020E6100000EBC9FCA36F8E58C04F965AEF372C4640"
446703480,46005957000,2,2,"0101000020E6100000373811FDDA8E58C06090F469152D4640"
446703647,46005957000,1,1,"0101000020E6100000B8AE9811DE8F58C0AFB14B546F2F4640"
570430710,46005957000,18,15,"0101000020E61000000E15E3FC4D9058C02B1213D4F02D4640"
570430942,46005957000,3,3,"0101000020E61000002F8B89CDC78F58C0AFB14B546F2F4640"
148818503,46005957000,1,1,"0101000020E6100000B5C189E8D78D58C017BCE82B482B4640"
372141416,46005957000,3,3,"0101000020E6100000844A5CC7B88D58C017D9CEF7532B4640"
593666720,46005957000,2,2,"0101000020E6100000A988D349B68D58C0F0A2AF20CD2C4640"
634240097,46005957000,10,9,"0101000020E61000005A9D9CA1B88D58C058AD4CF8A52A4640"
703068080,46005957000,41,35,"0101000020E6100000D235936FB68D58C0AFEAAC16D82B4640"
703106609,46005957000,1,1,"0101000020E61000005874EB353D8E58C07C28D192C72B4640"
703190314,46005957000,3,3,"0101000020E6100000A988D349B68D58C0B7B585E7A52C4640"
900452574,46005957000,5,5,"0101000020E6100000A988D349B68D58C01BBCAFCA852C4640"
965505316,46005957000,4,4,"0101000020E6100000FCE25295B68D58C042EE224C512C4640"
965505399,46005957000,15,13,"0101000020E6100000E94999D4D08D58C0F60B76C3B62B4640"
148818040,46005957100,6,4,"0101000020E61000007D5BB054178D58C0675F79909E2C4640"
148818271,46005957100,1,1,"0101000020E6100000F8713447568D58C096CFF23CB82B4640"
148818396,46005957100,1,1,"0101000020E61000002A013109178D58C061C5A9D6C22C4640"
202769659,46005957100,5,4,"0101000020E6100000BDC3EDD0B08D58C0F9BEB854A52B4640"
203906706,46005957100,1,1,"0101000020E6100000C24CDBBFB28D58C038F92D3A592C4640"
390716587,46005957100,15,10,"0101000020E61000006FF25B74B28D58C069554B3ACA2B4640"
464443795,46005957100,6,4,"0101000020E61000001E15FF77448C58C0E6CE4C309C2D4640"
148818495,46005957100,3,2,"0101000020E610000033F9669B1B8D58C02B51F696722C4640"
148818750,46005957100,2,2,"0101000020E6100000591822A7AF8D58C098DEFE5C342C4640"
374764751,46005957100,10,7,"0101000020E6100000C24CDBBFB28D58C048DFA469502C4640"
400419667,46005957100,4,3,"0101000020E6100000B9C32632738D58C02EE6E786A62C4640"
704174796,46005957100,1,1,"0101000020E6100000738577B9888D58C0761A69A9BC2B4640"
704244680,46005957100,7,5,"0101000020E6100000C24CDBBFB28D58C0800BB265F92C4640"
900452673,46005957100,10,7,"0101000020E6100000ECF99AE5B28D58C0CF66D5E76A2D4640"
900452970,46005957100,8,6,"0101000020E6100000999F1B9AB28D58C09BE7887C972C4640"
900453085,46005957100,35,23,"0101000020E6100000C24CDBBFB28D58C04240BE840A2C4640"
931655781,46005957100,8,6,"0101000020E6100000C24CDBBFB28D58C0A81B28F04E2C4640"
947087441,46005957100,5,4,"0101000020E6100000C24CDBBFB28D58C022516859F72B4640"
965506264,46005957100,2,2,"0101000020E6100000999F1B9AB28D58C09B046F48A32C4640"
970828695,46005957100,2,2,"0101000020E61000006FF25B74B28D58C0CBF78C44682C4640"
986660637,46005957100,9,6,"0101000020E610000010EB8D5A618D58C0437573F1B72B4640"
986660884,46005957100,4,3,"0101000020E6100000999F1B9AB28D58C0675F79909E2C4640"
316586379,46009967600,1,2,"0101000020E61000000C569C6A2D6A58C086014BAE62794540"
148718646,46009967600,1,2,"0101000020E6100000B6F5D37FD67758C03126FDBD147E4540"
148719388,46009967600,14,15,"0101000020E6100000944F8F6D197958C071C63027687F4540"
305777831,46009967600,2,2,"0101000020E6100000E0A293A5D67758C0C4B0C398F47D4540"
402720841,46009967600,2,2,"0101000020E6100000F37519FED37758C0B309302C7F7E4540"
148719222,46009967600,68,68,"0101000020E6100000136058FE7C7758C0A930B610E47E4540"
958763286,46009967600,1,1,"0101000020E6100000CEE2C5C2106E58C05F45460724934540"
958764615,46009967600,1,1,"0101000020E61000004450357A357758C0CB2E185C737F4540"
958764631,46009967600,3,4,"0101000020E6100000FD1186014B7758C0037CB779E37E4540"
233156421,46009967600,3,4,"0101000020E61000004FB0FF3A377758C0F4DDAD2CD17F4540"
450356175,46009967600,40,40,"0101000020E61000006E32AA0CE37658C0B360E28FA27E4540"
561807397,46009967600,1,1,"0101000020E61000006AF7AB00DF7058C0A6D6FB8D76724540"
402720924,46009967600,7,8,"0101000020E6100000B5519D0E647758C01CEE23B7267F4540"
413932971,46009967600,4,5,"0101000020E6100000B5519D0E647758C01CEE23B7267F4540"
413933045,46009967600,4,5,"0101000020E6100000B5519D0E647758C01CEE23B7267F4540"
557024585,46009967600,3,4,"0101000020E6100000FD851E317A7758C0BC5AEECC047F4540"
300920931,46009967700,5,7,"0101000020E610000092054CE0D68358C02028B7ED7B804540"
393218888,46009967700,3,4,"0101000020E6100000A1866F61DD8358C0CDCD37A27B804540"
393219274,46009967700,3,4,"0101000020E61000001D8EAED2DD8358C0CDCD37A27B804540"
435363262,46009967700,9,12,"0101000020E610000092054CE0D68358C0766F456282804540"
505603118,46009967700,2,3,"0101000020E610000098E0D407928358C06B274A4222814540"
505603134,46009967700,6,8,"0101000020E6100000D55E44DB318458C0A64412BD8C804540"
557024056,46009967700,1,2,"0101000020E610000075AE2825048458C0DE3EABCC948A4540"
656848447,46009967700,2,3,"0101000020E6100000676490BB088458C0CC41D0D1AA804540"
958772212,46009967700,1,2,"0101000020E610000003CFBD874B8458C082397AFCDE804540"
400232464,46009967700,3,4,"0101000020E6100000B24AE9995E8158C059897956D26E4540"
148718703,46009967700,3,4,"0101000020E6100000D7A19A92AC7A58C04850FC18737F4540"
505603050,46009967700,5,7,"0101000020E6100000EBAA402D067E58C0680586AC6E7F4540"
557024593,46009967700,3,4,"0101000020E61000008BA9F413CE7758C073F7393E5A844540"
393219662,46009967700,3,4,"0101000020E610000023861DC6A47958C055F833BC596D4540"
400403238,46009967700,5,7,"0101000020E6100000AC1C5A643B7F58C0ED629AE95E634540"
400434653,46009967700,2,3,"0101000020E6100000E97C7896207D58C05FB35C363A694540"
452123169,46009967700,3,4,"0101000020E610000075CDE49B6D7958C02844C021546D4540"
382245967,46009967700,1,2,"0101000020E6100000DD408177F28358C033FB3C4679804540"
527735104,46009967700,1,2,"0101000020E61000000DA5F622DA8358C049861C5BCF804540"
527735674,46009967700,10,13,"0101000020E6100000842A357BA08358C00C772E8CF4804540"
537282485,46009967700,20,26,"0101000020E6100000971B0C75588658C01AE0826C59804540"
557024015,46009967700,2,3,"0101000020E6100000B459F5B9DA8358C0739F1C0588804540"
478563307,46011958600,1,1,"0101000020E61000006B9BE271512958C01059A48977424640"
478563315,46011958600,1,1,"0101000020E6100000FF5BC98E8D2C58C09E3F6D54A7434640"
478563398,46011958600,1,1,"0101000020E61000007365506D702858C02F4D11E0F4324640"
630696763,46011958600,3,2,"0101000020E6100000FF5BC98E8D2C58C09E3F6D54A7434640"
400131406,46011958600,1,1,"0101000020E610000051DEC7D11C1F58C074D3669C861E4640"
400192439,46011958600,2,2,"0101000020E610000038F3AB39402758C01AC40776FC254640"
228115820,46011958600,3,2,"0101000020E6100000BCB376DB852558C0D71533C2DB334640"
353227754,46011958600,12,8,"0101000020E61000004D486B0C3A2F58C01310937021314640"
592009666,46011958600,1,1,"0101000020E6100000FF5BC98E8D2C58C09E3F6D54A7434640"
893164483,46011958600,8,5,"0101000020E61000001EE0490B972958C0A1DB4B1AA3374640"
977283332,46011958600,2,2,"0101000020E61000005D86FF74032758C0FCA71B28F0324640"
977283340,46011958600,1,1,"0101000020E610000008AA46AF062958C0A7AFE76B96374640"
977283407,46011958600,3,2,"0101000020E6100000F660527C7C2958C0A3C85A43A9374640"
977283431,46011958600,2,2,"0101000020E61000003480B740822958C04D81CCCEA2374640"
998635502,46011958600,3,2,"0101000020E6100000E27668588C2558C0795DBF60373C4640"
148694342,46011958600,10,7,"0101000020E610000099BB96900F3058C0C687D9CBB6294640"
260258371,46011958600,3,2,"0101000020E61000004A6249B9FB2B58C04C18CDCAF6274640"
353226830,46011958600,10,7,"0101000020E61000000F7D772B4B2D58C000C79E3D97294640"
369216213,46011958600,1,1,"0101000020E61000001BBD1AA0342C58C0639CBF0985244640"
378487573,46011958600,3,2,"0101000020E61000007FF78E1A133058C09A99999999294640"
382700763,46011958600,4,3,"0101000020E610000027D9EA724A2D58C00B09185DDE264640"
385151790,46011958600,30,19,"0101000020E6100000E10CFE7E312F58C0F0C2D66CE5274640"
388223612,46011958600,1,1,"0101000020E6100000E10CFE7E312F58C0F0C2D66CE5274640"
388223620,46011958600,10,7,"0101000020E6100000E10CFE7E312F58C0F0C2D66CE5274640"
400119510,46011958600,2,2,"0101000020E6100000ED9A90D6182858C0DB6E826F9A1A4640"
400121784,46011958600,12,8,"0101000020E610000053EBFD463B2258C0CD77F01307264640"
449724152,46011958600,2,2,"0101000020E61000005871AAB5302958C057B5A4A31C244640"
465852093,46011958600,3,2,"0101000020E61000003F73D6A71C2958C03C84F1D3B8294640"
659179121,46011958600,1,1,"0101000020E6100000E10CFE7E312F58C0F0C2D66CE5274640"
659179279,46011958600,6,4,"0101000020E6100000B0E76B96CB2F58C08DB454DE8E1C4640"
659179345,46011958600,1,1,"0101000020E610000049D74CBED92F58C038F4160FEF2D4640"
659179550,46011958600,2,2,"0101000020E61000002C11A8FE413058C0C19140834D294640"
6167274,46011958600,25,16,"0101000020E61000001F865627673058C0D6FECEF6E8274640"
6181093,46011958600,60,37,"0101000020E6100000001C7BF65C3058C0838769DFDC274640"
260258231,46011958600,1,1,"0101000020E6100000427A8A1C221F58C0AE62F19BC2264640"
353225311,46011958600,5,4,"0101000020E61000005704FF5BC91E58C0446D1B46411E4640"
353225527,46011958600,6,4,"0101000020E6100000D40B3ECDC91E58C06A1327F73B1E4640"
353226673,46011958600,9,6,"0101000020E610000023DDCF29C81E58C054539275381E4640"
353226988,46011958600,15,10,"0101000020E6100000412AC58EC61E58C0B69E211CB31E4640"
372320374,46011958600,1,1,"0101000020E61000002B4EB516662058C0A9A3E36A641D4640"
426867834,46011958600,1,1,"0101000020E6100000D40B3ECDC91E58C06A1327F73B1E4640"
435358668,46011958600,30,19,"0101000020E610000051137D3ECA1E58C089EAAD81AD1E4640"
435361621,46011958600,12,8,"0101000020E6100000187D0569C61E58C000FE2955A21E4640"
946044070,46011958600,3,2,"0101000020E6100000EE4108C8972958C0145AD6FD63374640"
630696680,46011958600,3,2,"0101000020E6100000D40B3ECDC91E58C0317DAF21381E4640"
630696961,46011958600,20,13,"0101000020E6100000C422861DC61E58C0E14389963C1E4640"
638510883,46011958600,6,4,"0101000020E61000007AC5538F341F58C0117349D576274640"
649537198,46011958600,5,4,"0101000020E6100000EC1516DC0F3058C079758E01D9294640"
368677654,46011958600,1,1,"0101000020E61000004F07B29E5A3058C0F9484A7A18264640"
538036260,46011958600,1,1,"0101000020E61000003FC7478B333058C0D1ADD7F4A0284640"
659180376,46011958700,1,2,"0101000020E61000008CBD175FB43358C063F20698F9324640"
659181150,46011958700,1,2,"0101000020E6100000ECA17DACE03858C0F9484A7A18384640"
659181234,46011958700,4,6,"0101000020E61000007C478D09313958C0B3791C06F3374640"
224675983,46011958700,4,6,"0101000020E6100000452FA3586E3B58C0B30B06D7DC294640"
395899107,46011958700,1,2,"0101000020E61000004BB1A371A83A58C040F7E5CC76294640"
400128201,46011958700,2,3,"0101000020E61000005C1D0071573558C05FB7088CF51B4640"
400181292,46011958700,3,5,"0101000020E6100000EA9788B7CE3658C0060FD3BEB9294640"
400192438,46011958700,1,2,"0101000020E61000008B1BB7989F3258C0CAE0287975204640"
400192447,46011958700,2,3,"0101000020E61000003447567E193658C03CDC0E0D8B1B4640"
400122508,46011958700,1,2,"0101000020E6100000802C4487C04158C0B2BE81C98D3C4640"
982691917,46011958700,2,3,"0101000020E6100000D908C4EBFA3858C0E61E12BEF7374640"
148717473,46011958700,1,2,"0101000020E610000064AC36FFAF4258C0C51A2E724F1F4640"
209393859,46011958700,1,2,"0101000020E610000061AA99B5144358C0CF12640454284640"
214405904,46011958700,2,3,"0101000020E610000047CCECF3183B58C0AA807B9E3F294640"
214406845,46011958700,1,2,"0101000020E61000006269E047353B58C0BC92E4B9BE294640"
245820220,46011958700,3,5,"0101000020E6100000815B77F3543D58C0D0F0660DDE274640"
388602310,46011958700,13,18,"0101000020E61000006EBF7CB2623B58C06938656EBE294640"
395898893,46011958700,1,2,"0101000020E610000002637D03933D58C0F984ECBC8D2B4640"
395898968,46011958700,1,2,"0101000020E6100000815B77F3543D58C0D0F0660DDE274640"
395899164,46011958700,1,2,"0101000020E61000002E55698B6B3B58C06D1ADB6B41294640"
