"workplace_id","stcotr","employees","placed","wkb_geometry"
563019504,10003014501,8,11,"0101000020E610000083893F8A3AEF52C013D4F02DACD74340"
590039384,10003014501,4,6,"0101000020E61000002F8672A25DEF52C03C4A253CA1D74340"
603558917,10003014501,7,10,"0101000020E61000004FCC7A3194EF52C0F6D1A92B9FD74340"
661384156,10003014501,11,15,"0101000020E6100000C617EDF142EF52C093C5FD47A6D74340"
664061835,10003014501,1,2,"0101000020E610000057EBC4E578EF52C09A7CB3CD8DD74340"
669602799,10003014501,1,2,"0101000020E6100000D7169E978AEF52C0D3122BA391D74340"
695139725,10003014501,35,47,"0101000020E610000092205C0185EF52C0D6E253008CD74340"
698180130,10003014501,2,3,"0101000020E6100000A41AF67B62EF52C049A0C1A6CED74340"
715211314,10003014501,2,3,"0101000020E6100000A41AF67B62EF52C049A0C1A6CED74340"
816183065,10003014501,7,10,"0101000020E61000006D1CB1169FEF52C0F949B54FC7D74340"
816295299,10003014501,3,4,"0101000020E6100000478E740646EF52C09AB67F65A5D74340"
816319644,10003014501,1,2,"0101000020E6100000A41AF67B62EF52C049A0C1A6CED74340"
816335756,10003014501,6,8,"0101000020E61000004FCC7A3194EF52C013B70A62A0D74340"
816337208,10003014501,8,11,"0101000020E61000004FCC7A3194EF52C066118AADA0D74340"
816340475,10003014501,30,40,"0101000020E61000002F8672A25DEF52C03C4A253CA1D74340"
898472048,10003014501,4,6,"0101000020E6100000C617EDF142EF52C093C5FD47A6D74340"
945003341,10003014501,11,15,"0101000020E6100000A41AF67B62EF52C049A0C1A6CED74340"
945025963,10003014501,2,3,"0101000020E610000026E5EE737CEF52C0F3C7B4368DD74340"
945026334,10003014501,1,2,"0101000020E610000026E5EE737CEF52C0F3C7B4368DD74340"
969217876,10003014501,10,14,"0101000020E610000052B648DA8DEF52C073D6A71C93D74340"
121461818,10003014502,5,7,"0101000020E6100000DEC83CF207F052C0003ACC9717D44340"
423014778,10003014502,4,6,"0101000020E6100000DB5207793DEF52C098A25C1ABFD44340"
695138412,10003014502,2,3,"0101000020E6100000F261F6B2EDEF52C0E0BA624678D74340"
811151117,10003014502,6,8,"0101000020E61000003BC43F6CE9EF52C0F47002D369D74340"
816204473,10003014502,12,16,"0101000020E6100000EF2076A6D0EF52C020425C397BD74340"
816229264,10003014502,2,3,"0101000020E6100000DB1324B6BBEF52C0A0DCB6EF51D74340"
816339071,10003014502,7,10,"0101000020E61000002593533BC3EF52C07A8D5DA27AD74340"
898455746,10003014502,8,11,"0101000020E61000009C33A2B437F052C0AF40F4A44CD64340"
898478680,10003014502,23,31,"0101000020E6100000FCDEA63FFBEF52C0DD99098673D74340"
945026698,10003014502,100,132,"0101000020E6100000C6DB4AAFCDEF52C0C7F65AD07BD74340"
945026946,10003014502,17,23,"0101000020E6100000BB46CB811EF052C030D7A20568D74340"
945027084,10003014502,10,14,"0101000020E6100000BB46CB811EF052C030D7A20568D74340"
998980387,10003014502,6,8,"0101000020E610000085CFD6C1C1EF52C0FD6B79E57AD74340"
998986103,10003014502,60,79,"0101000020E6100000573D601E32F052C0AE6708C72CD74340"
121436851,10003014502,70,93,"0101000020E61000006A15FDA199EF52C0F94ECC7A31D64340"
121449755,10003014502,11,15,"0101000020E6100000E17D552E54EF52C0AD4F39268BD74340"
121449896,10003014502,13,18,"0101000020E61000009F1F46088FEF52C06DAB59677CD74340"
121450142,10003014502,16,22,"0101000020E61000004815C5ABACEF52C08044132862D74340"
121450753,10003014502,2,3,"0101000020E6100000566133C005EF52C0A70705A568D74340"
121452247,10003014502,4,6,"0101000020E610000040683D7C99EF52C08D43FD2E6CD74340"
121455430,10003014502,50,66,"0101000020E6100000D9B0A6B228EF52C0F04FA91265D74340"
121455455,10003014502,150,198,"0101000020E6100000963FDF162CEF52C087DEE2E13DD74340"
121456123,10003014502,40,53,"0101000020E610000087C5A86BEDEE52C0CEFFAB8E1CD74340"
481915130,10003014502,140,185,"0101000020E610000013D38558FDEE52C0B35DA10F96D74340"
481915999,10003014502,9,12,"0101000020E61000009BE3DC26DCEE52C00E4DD9E907D74340"
481930774,10003014502,20,27,"0101000020E6100000D00A0C59DDEE52C0685E0EBBEFD64340"
505066720,10003014502,4,6,"0101000020E6100000D00A0C59DDEE52C0685E0EBBEFD64340"
528684459,10003014502,30,40,"0101000020E6100000B74604E3E0EE52C064CE33F625D74340"
528697667,10003014502,4,6,"0101000020E6100000963FDF162CEF52C087DEE2E13DD74340"
528707458,10003014502,2,3,"0101000020E610000016BD5301F7EE52C0102219726CD74340"
528721376,10003014502,170,224,"0101000020E6100000DE02098A1FEF52C0DA38622D3ED74340"
528721640,10003014502,3,4,"0101000020E610000092CEC0C8CBEE52C0BBB88D06F0D64340"
528722317,10003014502,1,2,"0101000020E610000036E675C421EF52C0D1950854FFD64340"
528722390,10003014502,20,27,"0101000020E6100000A9177C9A93EF52C0E0BA624678D74340"
528730161,10003014502,1,2,"0101000020E6100000685BCD3AE3EE52C02E02637D03D74340"
562983494,10003014502,1,2,"0101000020E610000068EC4B361EEF52C066118AADA0D74340"
562998823,10003014502,5,7,"0101000020E610000092CEC0C8CBEE52C0BBB88D06F0D64340"
563002062,10003014502,2,3,"0101000020E6100000081F4AB4E4EE52C02785798F33D74340"
578014011,10003014502,2,3,"0101000020E61000005F5E807D74EF52C09AB1683A3BD74340"
590027116,10003014502,6,8,"0101000020E610000092CEC0C8CBEE52C0BBB88D06F0D64340"
590032157,10003014502,8,11,"0101000020E610000068EC4B361EEF52C066118AADA0D74340"
590819074,10003014502,10,14,"0101000020E610000077F700DD97EF52C047AE9B525ED74340"
596121061,10003014502,5,7,"0101000020E6100000938FDD054AEF52C03CDA38622DD64340"
603522509,10003014502,2,3,"0101000020E610000068EC4B361EEF52C066118AADA0D74340"
603525502,10003014502,1,2,"0101000020E6100000F3CB608C48EF52C0DD42572250D74340"
603536467,10003014502,15,20,"0101000020E6100000D00A0C59DDEE52C0685E0EBBEFD64340"
603562935,10003014502,60,79,"0101000020E6100000E46723D74DEF52C09109F83592D64340"
603564790,10003014502,3,4,"0101000020E610000092CEC0C8CBEE52C0BBB88D06F0D64340"
603564857,10003014502,40,53,"0101000020E61000002D40DB6AD6EE52C06EDBF7A8BFD64340"
607408986,10003014502,2,3,"0101000020E610000048895DDBDBEE52C0E84F1BD5E9D64340"
615821667,10003014502,2,3,"0101000020E610000092CEC0C8CBEE52C0BBB88D06F0D64340"
635155468,10003014502,6,8,"0101000020E610000068EC4B361EEF52C066118AADA0D74340"
635190655,10003014502,25,33,"0101000020E610000017B6662B2FEF52C01CF0F96184D64340"
640071973,10003014502,30,40,"0101000020E610000015191D9084EF52C0DDB6EF517FD74340"
679869578,10003014502,2,3,"0101000020E61000003620425C39EF52C04A61DEE34CD74340"
682925037,10003014502,2,3,"0101000020E6100000C91EA16648EF52C0F3C7B4368DD74340"
686860438,10003014502,12,16,"0101000020E6100000C91EA16648EF52C0F3C7B4368DD74340"
720133354,10003014502,3,4,"0101000020E610000092CEC0C8CBEE52C0BBB88D06F0D64340"
816202428,10003014502,20,27,"0101000020E610000048895DDBDBEE52C04436902E36D74340"
816203608,10003014502,22,29,"0101000020E61000006E4C4F58E2EE52C067EF8CB62AD74340"
816206619,10003014502,6,8,"0101000020E61000004EB9C2BB5CEF52C0BA313D6189D74340"
816225809,10003014502,15,20,"0101000020E610000092CEC0C8CBEE52C0BBB88D06F0D64340"
816229348,10003014502,1,2,"0101000020E6100000A9177C9A93EF52C0E0BA624678D74340"
816229439,10003014502,12,16,"0101000020E6100000C669882AFCEE52C0764F1E166AD74340"
816321293,10003014502,10,14,"0101000020E6100000AC014A438DEF52C07FBDC282FBD54340"
816335467,10003014502,3,4,"0101000020E61000007E8CB96B09EF52C030D7A20568D74340"
816335970,10003014502,215,283,"0101000020E6100000537765170CEF52C0102219726CD74340"
816337885,10003014502,8,11,"0101000020E61000004371C79BFCEE52C0FB3F87F9F2D64340"
816337919,10003014502,200,263,"0101000020E610000020EF552B13EF52C04D13B69F8CD74340"
816338719,10003014502,6,8,"0101000020E6100000F9307BD976EF52C0D3F544D785D74340"
816342034,10003014502,110,145,"0101000020E6100000685BCD3AE3EE52C02E02637D03D74340"
898282231,10003014502,10,14,"0101000020E610000036E675C421EF52C0D1950854FFD64340"
898458880,10003014502,80,106,"0101000020E6100000EB8D5A61FAEE52C040DAFF006BD74340"
898460910,10003014502,9,12,"0101000020E6100000E62329E961EF52C0F697DD9387D74340"
898468640,10003014502,10,14,"0101000020E610000092CEC0C8CBEE52C0BBB88D06F0D64340"
943525360,10003014502,7,10,"0101000020E610000068EC4B361EEF52C066118AADA0D74340"
943530329,10003014502,7,10,"0101000020E610000068EC4B361EEF52C066118AADA0D74340"
943530683,10003014502,1,2,"0101000020E610000068EC4B361EEF52C066118AADA0D74340"
945026524,10003014502,3,4,"0101000020E61000006B9C4D4700EF52C07D40A03369D74340"
945026854,10003014502,160,211,"0101000020E61000002D40DB6AD6EE52C06EDBF7A8BFD64340"
945103158,10003014502,50,66,"0101000020E6100000D00A0C59DDEE52C0685E0EBBEFD64340"
6420665,10003014702,25,26,"0101000020E6100000DB6AD619DFEF52C051C0763062D34340"
121458772,10003014702,3,4,"0101000020E61000000FB9196EC0EF52C09946938B31D44340"
121460471,10003014702,1,1,"0101000020E610000035F0A31AF6EF52C07ADE8D0585D34340"
121460638,10003014702,21,21,"0101000020E61000007B681F2BF8EF52C0F487669E5CD34340"
121460729,10003014702,65,66,"0101000020E6100000E57FF277EFEF52C087A8C29FE1D34340"
121460919,10003014702,10,11,"0101000020E6100000F92EA52E19F052C0162F1686C8D34340"
121461008,10003014702,55,56,"0101000020E6100000663046240AF052C0105B7A34D5D34340"
121462121,10003014702,4,4,"0101000020E61000003067B62BF4EF52C0E10B93A982D34340"
209059120,10003014702,2,2,"0101000020E6100000226FB9FAB1EF52C0E42D573F36D34340"
219110707,10003014702,3,4,"0101000020E6100000BC41B456B4EF52C09411178046D34340"
945032902,10003014702,65,66,"0101000020E61000009B00C3F2E7EF52C0E8887C9752D34340"
945033173,10003014702,2,2,"0101000020E61000006878B306EFEF52C08E5A61FA5ED34340"
972810980,10003014702,15,16,"0101000020E6100000058C2E6F0EF052C014CE6E2D93D34340"
972811988,10003014702,1,1,"0101000020E61000000FB9196EC0EF52C09946938B31D44340"
998979421,10003014702,10,10,"0101000020E6100000B03BDD79E2EF52C0F374AE2825D44340"
998983126,10003014702,15,16,"0101000020E6100000C2F693313EF052C0E162450DA6D34340"
998985444,10003014702,10,11,"0101000020E61000002C7DE882FAEF52C0C7F0D8CF62D34340"
385242508,10003014702,2,2,"0101000020E610000050C763062AEF52C032E4D87A86D44340"
400314336,10003014702,1,1,"0101000020E6100000CCD3B9A294EF52C0D7DCD1FF72D34340"
400837589,10003014702,700,701,"0101000020E6100000569BFF571DEF52C082CAF8F719D34340"
413678319,10003014702,5,5,"0101000020E61000005419C6DD20EF52C0878BDCD3D5D34340"
423043553,10003014702,199,200,"0101000020E6100000A3957B8159EF52C09B02999D45D34340"
463546432,10003014702,300,301,"0101000020E61000004A09C1AA7AEF52C06FBDA60705D34340"
481918597,10003014702,10,11,"0101000020E61000007A1D71C806EF52C0171230BABCD34340"
481918852,10003014702,8,8,"0101000020E61000002157EA5910EF52C04A9A3FA6B5D34340"
528722291,10003014702,8,8,"0101000020E6100000C9C7EE0225EF52C04C512E8D5FD44340"
562998013,10003014702,14,14,"0101000020E610000049A12C7C7DEF52C0614F3BFC35D34340"
563001791,10003014702,3,4,"0101000020E6100000DB183BE125EF52C0D3DC0A6135D44340"
563005628,10003014702,100,100,"0101000020E6100000A19FA9D72DEF52C08B8BA37213D34340"
590017661,10003014702,3,3,"0101000020E6100000C634D3BD4EEF52C0DDD26A48DCD34340"
590032785,10003014702,12,13,"0101000020E61000008639419B1CEF52C08143A852B3D34340"
598443281,10003014702,2,2,"0101000020E61000001747E5266AEF52C00DE2033BFED34340"
481917755,10003014703,25,10,"0101000020E61000004165FCFB8CEE52C0185FB4C70BD54340"
121455471,10003014703,1,1,"0101000020E6100000F8A41309A6EE52C0D120054F21D54340"
121459457,10003014703,3,2,"0101000020E6100000EC88433690EE52C07E74EACA67D54340"
481913655,10003014703,2,1,"0101000020E6100000FAEC80EB8AEE52C0BE30992A18D54340"
481917425,10003014703,69,28,"0101000020E61000003750E09D7CEE52C08AADA06989D54340"
528721871,10003014703,20,8,"0101000020E61000001749BBD1C7EE52C03276C24B70D64340"
528732712,10003014703,4,2,"0101000020E6100000CEA78E554AEE52C0BC57AD4CF8D54340"
603543091,10003014703,2,1,"0101000020E6100000B4226AA2CFEE52C093E2E313B2D54340"
635159833,10003014703,1,1,"0101000020E61000002252D32EA6EE52C0C4CF7F0F5ED54340"
816204663,10003014703,2,1,"0101000020E61000006D8D08C6C1EE52C08ACA863595D54340"
816227763,10003014703,2,1,"0101000020E6100000BABC395CABEE52C0698EACFC32D64340"
816336101,10003014703,11,5,"0101000020E61000001749BBD1C7EE52C03276C24B70D64340"
816340566,10003014703,5,2,"0101000020E6100000757286E28EEE52C0ADBEBA2A50D54340"
945032472,10003014705,5,6,"0101000020E61000006DFE5F75E4EC52C0ED66463F1AD44340"
367565645,10003014705,3,4,"0101000020E61000003A799109F8ED52C0F85278D0ECD44340"
400189075,10003014705,4,5,"0101000020E61000002448A5D8D1ED52C068B0A9F3A8D44340"
400288366,10003014705,1,2,"0101000020E61000009833DB15FAEE52C013D38558FDD34340"
400306078,10003014705,21,22,"0101000020E6100000170FEF39B0EE52C0CEE15AED61D34340"
400696279,10003014705,7,8,"0101000020E6100000444FCAA486EE52C0E8DB82A5BAD44340"
400847992,10003014705,7,8,"0101000020E61000003677F4BF5CEE52C012DDB3AED1D44340"
406572156,10003014705,6,7,"0101000020E61000009B3C65355DEE52C087C5A86BEDD34340"
423016112,10003014705,15,16,"0101000020E61000000A67B796C9EE52C011C5E40D30D34340"
423017151,10003014705,2,3,"0101000020E61000001749BBD1C7EE52C04E4700378BD34340"
463554295,10003014705,5,6,"0101000020E6100000DF37BEF6CCEE52C06762BA10ABD34340"
481918084,10003014705,99,102,"0101000020E6100000C139234A7BEE52C05DBF60376CD34340"
481918605,10003014705,1,2,"0101000020E610000076A73B4F3CEE52C0B952CF8250D44340"
481918795,10003014705,2,3,"0101000020E6100000F46F97FDBAEE52C028F38FBE49D34340"
528681588,10003014705,7,8,"0101000020E610000009A69A594BEE52C043E38920CED34340"
528692296,10003014705,8,9,"0101000020E6100000C139234A7BEE52C0A7AFE76B96D34340"
528697634,10003014705,11,12,"0101000020E6100000177E703E75EE52C0AEA0698995D34340"
542933536,10003014705,3,4,"0101000020E6100000B74604E3E0EE52C0BFF1B56796D44340"
562997205,10003014705,1,2,"0101000020E61000004CA59F7076ED52C0C66E9F5566D44340"
566479457,10003014705,20,21,"0101000020E610000065E08096AEEE52C0670B08AD87D34340"
580569713,10003014705,2,3,"0101000020E6100000923D42CD90EE52C098A25C1ABFD44340"
590031654,10003014705,6,7,"0101000020E61000007E8E8F1667EE52C098BF42E6CAD44340"
603515578,10003014705,2,3,"0101000020E610000044E048A0C1EE52C08E03AF963BD34340"
121460869,10003014705,90,93,"0101000020E6100000EFE3688EACEC52C0EBC726F911D54340"
121460992,10003014705,6,7,"0101000020E6100000F7562426A8EC52C05BEB8B84B6D44340"
207105917,10003014705,22,23,"0101000020E61000006DFE5F75E4EC52C0ED66463F1AD44340"
222527889,10003014705,5,6,"0101000020E61000006DFE5F75E4EC52C0ED66463F1AD44340"
400726199,10003014706,10,12,"0101000020E6100000BB2BBB6070ED52C0624A24D1CBD24340"
400836474,10003014706,10,12,"0101000020E6100000F168E388B5ED52C03B527DE717D34340"
400837233,10003014706,9,11,"0101000020E61000002041F163CCED52C0245E9ECE15D34340"
400839593,10003014706,6,7,"0101000020E61000006A4C88B9A4EE52C0323B8BDEA9D24340"
400840740,10003014706,2,3,"0101000020E6100000F168E388B5ED52C03B527DE717D34340"
400848040,10003014706,5,6,"0101000020E6100000041F8315A7ED52C0FE0E45813ED34340"
400848735,10003014706,4,5,"0101000020E610000012F758FAD0ED52C0BBECD79DEED24340"
400849063,10003014706,1,2,"0101000020E6100000F241CF66D5ED52C03657CD7344D24340"
400849196,10003014706,1,2,"0101000020E6100000C156091687ED52C06FA0C03BF9D24340"
400849717,10003014706,20,23,"0101000020E610000006F6984869EE52C0CFDC43C2F7D24340"
400853883,10003014706,3,4,"0101000020E61000002B1213D4F0EC52C0F19BC24A05D34340"
406570564,10003014706,5,6,"0101000020E610000087A8C29FE1ED52C0C9E6AA798ED24340"
406572297,10003014706,50,58,"0101000020E61000003579CA6ABAED52C04E5FCFD72CD34340"
413667395,10003014706,1,2,"0101000020E610000007431D56B8EE52C0ECA012D731D24340"
413671868,10003014706,12,14,"0101000020E61000007120240B98ED52C0FB78E8BB5BD34340"
413672049,10003014706,1,2,"0101000020E61000000C5872158BED52C09816F549EED24340"
413678475,10003014706,20,23,"0101000020E6100000DA37F7578FED52C058207A5226D34340"
413681230,10003014706,11,13,"0101000020E61000004DF564FED1ED52C07FFB3A70CED24340"
413690561,10003014706,22,26,"0101000020E6100000E525FF93BFED52C0EE96E4805DD34340"
423027473,10003014706,8,10,"0101000020E6100000967B8159A1ED52C082397AFCDED24340"
447418294,10003014706,8,10,"0101000020E61000002448A5D8D1ED52C082E7DEC325D34340"
447418336,10003014706,6,7,"0101000020E6100000A439B2F2CBED52C0C1E270E657D34340"
447418393,10003014706,14,17,"0101000020E6100000F418E59997ED52C048179B560AD34340"
447418450,10003014706,9,11,"0101000020E6100000967B8159A1ED52C082397AFCDED24340"
447418468,10003014706,2,3,"0101000020E6100000967B8159A1ED52C082397AFCDED24340"
463547679,10003014706,1,2,"0101000020E6100000C30DF8FC30ED52C07DEC2E5052D24340"
463554204,10003014706,8,10,"0101000020E6100000D6027B4CA4ED52C03B527DE717D34340"
463554642,10003014706,1,2,"0101000020E6100000D6027B4CA4ED52C03B527DE717D34340"
481910586,10003014706,1,2,"0101000020E61000002041F163CCED52C0245E9ECE15D34340"
481910677,10003014706,7,9,"0101000020E610000024D40CA9A2EE52C078D0ECBAB7D24340"
481911428,10003014706,9,11,"0101000020E6100000E525FF93BFED52C0EE96E4805DD34340"
481911733,10003014706,2,3,"0101000020E61000002041F163CCED52C0245E9ECE15D34340"
528697279,10003014706,4,5,"0101000020E610000016FC36C478EE52C01842CEFBFFD24340"
528722127,10003014706,50,58,"0101000020E6100000450E1137A7EE52C0D107CBD8D0D14340"
528722572,10003014706,3,4,"0101000020E61000006C425A63D0ED52C0ECA529029CD24340"
528723000,10003014706,4,5,"0101000020E6100000ECF99AE5B2ED52C082AD122C0ED34340"
528730591,10003014706,4,5,"0101000020E61000009085E81038ED52C04356B77A4ED24340"
562980839,10003014706,3,4,"0101000020E610000019E8DA17D0ED52C04356B77A4ED24340"
562990689,10003014706,9,11,"0101000020E6100000E597C11891EE52C009DD257156D24340"
563005248,10003014706,15,18,"0101000020E61000007F4DD6A887EE52C09E077767EDD24340"
563010271,10003014706,23,27,"0101000020E6100000ECF99AE5B2ED52C082AD122C0ED34340"
563019587,10003014706,8,10,"0101000020E610000037E15E99B7EE52C0A9DA6E826FD24340"
584391924,10003014706,1,2,"0101000020E6100000F168E388B5ED52C03B527DE717D34340"
590024345,10003014706,6,7,"0101000020E610000071E6577380ED52C0BB6070CD1DD34340"
590027660,10003014706,5,6,"0101000020E6100000A83462669FEE52C03ECBF3E0EED24340"
590028734,10003014706,3,4,"0101000020E6100000EFC9C342ADEE52C0B6300BED9CD24340"
590040374,10003014706,22,26,"0101000020E6100000BA826DC493EE52C0BC5B59A2B3D24340"
603511643,10003014706,4,5,"0101000020E610000062F3716DA8ED52C0AE9B525E2BD34340"
603511817,10003014706,7,9,"0101000020E61000008126C286A7ED52C0282D5C5661D34340"
603517160,10003014706,4,5,"0101000020E61000005514AFB2B6EE52C01CCD91955FD24340"
211571419,10003014706,1,2,"0101000020E6100000FE8172DBBEEC52C0EE3F321D3AD34340"
121435267,10003014803,40,50,"0101000020E610000001BD70E7C2F152C0231631EC30D44340"
121457527,10003014803,5,7,"0101000020E61000002CD7DB662AF252C0ADA580B4FFD34340"
121457642,10003014803,5,7,"0101000020E610000021205F4205F252C0B29B19FD68D44340"
121459044,10003014803,85,106,"0101000020E6100000CDE7DCED7AF152C0D3DC0A6135D44340"
219103868,10003014803,5,7,"0101000020E6100000C2DEC4909CF152C0BAA46ABB09D44340"
219108768,10003014803,1,2,"0101000020E61000007619FED30DF152C04AB72572C1D34340"
945032852,10003014803,9,12,"0101000020E6100000438F183DB7F152C0E3546B6116D44340"
945033397,10003014803,1,2,"0101000020E61000007BBDFBE3BDF052C06E6B0BCF4BD34340"
967473422,10003014803,12,15,"0101000020E6100000B0045262D7F152C0BFF1B56796D44340"
970684809,10003014803,4,5,"0101000020E6100000C005D9B27CF152C015A8C5E061D44340"
972798193,10003014803,3,4,"0101000020E610000001BD70E7C2F152C0231631EC30D44340"
972801021,10003014803,12,15,"0101000020E6100000554CA59F70F152C0020F0C207CD44340"
981387343,10003014803,6,8,"0101000020E61000002503401537F252C0E658DE550FD44340"
981387384,10003014803,3,4,"0101000020E6100000EBC37AA356F252C00AA359D93ED24340"
981387467,10003014803,260,324,"0101000020E610000014CFD90242F252C004E8F7FD9BD34340"
989084868,10003014803,30,38,"0101000020E61000006CEC12D55BF152C0A9893E1F65D44340"
992697391,10003014803,1,2,"0101000020E61000008080B56AD7F052C0DA54DD239BD34340"
998978613,10003014803,7,9,"0101000020E6100000A8AB3B16DBF152C0EC88433690D44340"
998981229,10003014803,15,19,"0101000020E610000091B41B7DCCF152C0B3EDB43522D44340"
998981922,10003014803,45,57,"0101000020E61000004852D2C3D0F152C05303CDE7DCD34340"
998984397,10003014803,1,2,"0101000020E6100000EF01BA2F67F152C0FC6EBA6587D24340"
998984454,10003014803,1,2,"0101000020E61000009B8F6B43C5F152C0DE59BBED42D34340"
974114928,10003014805,1,1,"0101000020E6100000B8CB7EDDE9EF52C0C8444AB379C84340"
121436463,10003014805,10,8,"0101000020E6100000F19BC24A05F052C0D236FE4465CD4340"
121437495,10003014805,3,3,"0101000020E6100000D7C22CB473F152C03C16DBA4A2CB4340"
121438923,10003014805,9,8,"0101000020E610000057772CB649F052C0FC8F4C874ECD4340"
121439137,10003014805,20,16,"0101000020E6100000621399B9C0EF52C079CE16105ACD4340"
121452098,10003014805,18,15,"0101000020E6100000DBA2CC0699F052C046B5882826CD4340"
203192588,10003014805,3,3,"0101000020E6100000F6083543AAF152C08CDB68006FCD4340"
203881917,10003014805,53,43,"0101000020E610000038BBB54C86F152C026529ACDE3CC4340"
204019194,10003014805,20,17,"0101000020E610000043E38920CEEF52C05C751DAA29CD4340"
204623912,10003014805,150,120,"0101000020E6100000D314014EEFF052C0A9FB00A436CD4340"
217839778,10003014805,1,1,"0101000020E610000045BC75FEEDEF52C0DC662AC423CD4340"
219098688,10003014805,6,5,"0101000020E6100000ECDFF599B3EF52C00CB08F4E5DCD4340"
219098845,10003014805,15,13,"0101000020E610000029931ADA00F052C013F3ACA415CD4340"
219121241,10003014805,8,7,"0101000020E6100000F3380CE6AFEF52C0A7CF0EB8AECC4340"
219124088,10003014805,1,1,"0101000020E6100000780DFAD2DBF152C02C2B4D4A41CD4340"
219828548,10003014805,1,1,"0101000020E6100000E54526E0D7EF52C039D384ED27CD4340"
220003446,10003014805,6,5,"0101000020E610000050C58D5BCCEF52C07F4B00FE29CD4340"
222715054,10003014805,85,68,"0101000020E61000002BDB87BCE5EF52C06CEC12D55BCD4340"
227314093,10003014805,2,2,"0101000020E6100000F3380CE6AFEF52C0A7CF0EB8AECC4340"
230188633,10003014805,11,9,"0101000020E6100000ECDFF599B3EF52C0F294D5743DCD4340"
243184538,10003014805,100,80,"0101000020E6100000E33785950AF052C09C36E33444CD4340"
245182878,10003014805,2,2,"0101000020E610000050FF59F3E3EF52C022DFA5D425CD4340"
245184767,10003014805,2,2,"0101000020E6100000008FA850DDEF52C06F48A30227CD4340"
245185806,10003014805,7,6,"0101000020E6100000459F8F32E2EF52C046B5882826CD4340"
245186952,10003014805,10,8,"0101000020E61000009E7B0F971CF052C0DBF7A8BF5ECD4340"
245187323,10003014805,3,3,"0101000020E61000009E7B0F971CF052C0DBF7A8BF5ECD4340"
245194204,10003014805,2,2,"0101000020E610000029931ADA00F052C013F3ACA415CD4340"
245195888,10003014805,4,4,"0101000020E610000029931ADA00F052C013F3ACA415CD4340"
247529670,10003014805,6,5,"0101000020E6100000C0EAC891CEEF52C05C751DAA29CD4340"
247873557,10003014805,100,80,"0101000020E61000008B34F10EF0EF52C08C84B69C4BCD4340"
250077757,10003014805,15,13,"0101000020E61000005281936DE0EF52C0C51A2E724FCD4340"
250912060,10003014805,8,7,"0101000020E6100000F3380CE6AFEF52C0A7CF0EB8AECC4340"
263282303,10003014805,3,3,"0101000020E610000038A0A52BD8EF52C07FF964C570CD4340"
263447955,10003014805,10,8,"0101000020E61000008693347F4CF052C07920B24813CD4340"
266839158,10003014805,20,17,"0101000020E6100000BA4BE2AC88EF52C06E179AEB34CC4340"
302034905,10003014805,14,12,"0101000020E610000029931ADA00F052C013F3ACA415CD4340"
311071385,10003014805,14,12,"0101000020E6100000B2BD16F4DEEF52C0EC6987BF26CD4340"
311071401,10003014805,5,4,"0101000020E6100000EB36A8FDD6EF52C08C2D043928CD4340"
312255466,10003014805,15,12,"0101000020E610000003D0285DFAEF52C0EC4CA1F31ACD4340"
313642613,10003014805,3,3,"0101000020E6100000029D499BAAEF52C0DC662AC423CD4340"
313643330,10003014805,58,47,"0101000020E6100000C85D8429CAEF52C02600FF942ACD4340"
313885667,10003014805,4,4,"0101000020E61000000B410E4A98F152C0AFB14B546FCB4340"
315842823,10003014805,4,4,"0101000020E6100000682101A3CBEF52C0D3A57F492ACD4340"
357265149,10003014805,2,2,"0101000020E6100000251FBB0B94EF52C04A0B9755D8CA4340"
359395704,10003014805,3,3,"0101000020E610000029931ADA00F052C013F3ACA415CD4340"
359398849,10003014805,15,13,"0101000020E61000008693347F4CF052C07920B24813CD4340"
359415205,10003014805,25,20,"0101000020E61000008693347F4CF052C07920B24813CD4340"
367191269,10003014805,8,7,"0101000020E6100000F3380CE6AFEF52C0A7CF0EB8AECC4340"
375256229,10003014805,4,4,"0101000020E61000006F1283C0CAEF52C092AF045262CD4340"
382441483,10003014805,1,1,"0101000020E6100000BD55D7A19AF152C0DB183BE125CC4340"
382716322,10003014805,6,5,"0101000020E6100000780AB952CFEF52C05C751DAA29CD4340"
393934377,10003014805,10,9,"0101000020E61000008693347F4CF052C07920B24813CD4340"
394112932,10003014805,4,4,"0101000020E6100000FB027AE1CEEF52C05C751DAA29CD4340"
394130744,10003014805,3,3,"0101000020E61000008E1EBFB7E9EF52C0A6F10BAF24CD4340"
400174078,10003014805,1,1,"0101000020E610000040DCD5ABC8F052C0E1F1ED5D83CC4340"
998951537,10003014806,17,17,"0101000020E61000006669A7E672ED52C0FE7BF0DAA5CD4340"
998564389,10003014806,6,6,"0101000020E6100000A20E2BDCF2EE52C0726DA818E7C94340"
998951347,10003014806,3,3,"0101000020E6100000CBD58F4DF2EC52C09F73B7EBA5C94340"
998951842,10003014806,29,28,"0101000020E61000001EA7E8482EEF52C0802DAF5C6FC94340"
998951875,10003014806,14,14,"0101000020E61000001EA7E8482EEF52C0802DAF5C6FC94340"
998953145,10003014806,1,1,"0101000020E61000009F211CB3ECED52C0F31FD26F5FC94340"
998959639,10003014806,2,2,"0101000020E6100000662D05A4FDEE52C0739D465A2AC94340"
1832393,10003014806,4,4,"0101000020E6100000290989B48DEF52C0DACBB6D3D6CC4340"
