"COUNTRY","YEAR","SAMPLE","SERIALNO","PERSONS","HHWT","FORMTYPE","REGIONW","puma_id","GEOLEV2","SEWAGE","PERNUM","PERWT","RESIDENT","longitude","latitude","SYNTHETIC_SERIAL"
858,2011,858201101,87188000,7,10,NA,24,858010,NA,12,1,10,NA,-57.1512981170117,-30.5240618799551,3362
858,2011,858201101,111738000,2,10,NA,24,858017,NA,12,1,10,NA,-56.5947092395466,-30.731619159473,3363
858,2011,858201101,102786000,1,10,NA,24,858014,NA,12,1,10,NA,-57.4266954731892,-30.3200219031968,3364
858,2011,858201101,83501000,1,10,NA,24,858009,NA,12,1,10,NA,-56.937165685373,-30.1108017914618,3365
858,2011,858201101,4703000,1,10,NA,24,858001,NA,12,1,10,NA,-56.6860496019253,-30.6444327479687,3366
858,2011,858201101,101656000,1,10,NA,24,858014,NA,12,1,10,NA,-56.7752315076756,-30.7153386129536,3367
858,2011,858201101,74421000,4,10,NA,24,858005,NA,11,1,10,NA,-56.9500501180725,-30.6551319232492,3368
858,2011,858201101,112329000,2,10,NA,24,858017,NA,11,1,10,NA,-57.5211881649416,-30.3024233967755,3369
858,2011,858201101,7381000,2,10,NA,24,858001,NA,11,1,10,NA,-56.5868200584819,-30.4127492036198,3370
858,2011,858201101,10889000,5,10,NA,24,858001,NA,11,1,10,NA,-57.3556797696841,-30.3086759131311,3371
858,2011,858201101,12572000,9,10,NA,24,858001,NA,0,1,10,NA,-56.3905313082939,-30.4982341960655,3372
858,2011,858201101,48041000,2,10,NA,24,858001,NA,11,1,10,NA,-57.1745594802995,-30.2551041521347,3373
858,2011,858201101,74612000,2,10,NA,24,858005,NA,0,1,10,NA,-56.9638158334142,-30.1780335642308,3374
858,2011,858201101,40104000,1,10,NA,24,858001,NA,11,1,10,NA,-56.4406311250259,-30.5359218871625,3375
858,2011,858201101,94203000,2,10,NA,24,858011,NA,12,1,10,NA,-57.2612189320013,-30.3562805033104,3376
858,2011,858201101,72999000,2,10,NA,24,858004,NA,12,1,10,NA,-57.1040970666714,-30.3518640198838,3377
858,2011,858201101,72112000,1,10,NA,24,858004,NA,99,1,10,NA,-57.0261552502691,-30.2396938308102,3378
858,2011,858201101,73992000,3,10,NA,24,858005,NA,12,1,10,NA,-57.2282151998522,-30.4509302930064,3379
858,2011,858201101,58582000,3,10,NA,24,858003,NA,12,1,10,NA,-56.3252135788806,-30.5349225660667,3380
858,2011,858201101,65650000,3,10,NA,24,858003,NA,11,1,10,NA,-57.8372759780602,-30.6272363400702,3381
858,2011,858201101,7576000,5,10,NA,24,858001,NA,11,1,10,NA,-57.3522407554548,-30.4943608822502,3382
858,2011,858201101,110163000,4,10,NA,24,858016,NA,12,1,10,NA,-56.7474068879443,-30.3749108671264,3383
858,2011,858201101,86815000,1,10,NA,24,858010,NA,99,1,10,NA,-57.1696836351509,-30.4495238277594,3384
858,2011,858201101,99596000,1,10,NA,24,858013,NA,12,1,10,NA,-57.8282914862154,-30.6240476004917,3385
858,2011,858201101,48366000,4,10,NA,24,858001,NA,11,1,10,NA,-56.6992279437038,-30.8017785094315,3386
858,2011,858201101,68673000,4,10,NA,24,858003,NA,12,1,10,NA,-57.1681320048817,-30.3268526246145,3387
858,2011,858201101,26141000,3,10,NA,24,858001,NA,12,1,10,NA,-57.373266198104,-30.7684591555563,3388
858,2011,858201101,67113000,4,10,NA,24,858003,NA,12,1,10,NA,-57.2936278011125,-30.4147537213203,3389
858,2011,858201101,59326000,2,10,NA,24,858003,NA,12,1,10,NA,-57.4093318430276,-30.4984342160713,3390
858,2011,858201101,13562000,3,10,NA,24,858001,NA,12,1,10,NA,-56.0499086545924,-30.8037051983756,3391
858,2011,858201101,87496000,1,10,NA,24,858010,NA,11,1,10,NA,-57.2578996036798,-30.5644492662135,3392
858,2011,858201101,43680000,2,10,NA,24,858001,NA,11,1,10,NA,-56.4732426616365,-30.7220439275329,3393
858,2011,858201101,115780000,4,10,NA,24,858018,NA,0,1,10,NA,-57.0357452577154,-30.2116241099355,3394
858,2011,858201101,51751000,4,10,NA,24,858002,NA,11,1,10,NA,-56.7291667580778,-30.2690318847302,3395
858,2011,858201101,99987000,1,10,NA,24,858013,NA,12,1,10,NA,-56.1023549313503,-30.9150164366287,3396
858,2011,858201101,39850000,3,10,NA,24,858001,NA,11,1,10,NA,-57.6058130757734,-30.6028244455262,3397
858,2011,858201101,76590000,2,10,NA,24,858005,NA,12,1,10,NA,-57.5296215092898,-30.6998774356888,3398
858,2011,858201101,6050000,2,10,NA,24,858001,NA,0,1,10,NA,-56.8050746517917,-30.3408956290897,3399
858,2011,858201101,66379000,3,10,NA,24,858003,NA,12,1,10,NA,-56.9382666523384,-30.4870763178424,3400
858,2011,858201101,11080000,5,10,NA,24,858001,NA,11,1,10,NA,-56.3895674921973,-30.8798726251296,3401
858,2011,858201101,116655000,1,10,NA,24,858018,NA,12,1,10,NA,-56.8310998965305,-30.1995719001292,3402
858,2011,858201101,49554000,4,10,NA,24,858001,NA,12,1,10,NA,-56.6544431228974,-30.4822820087103,3403
858,2011,858201101,24762000,3,10,NA,24,858001,NA,11,1,10,NA,-56.2433483568463,-30.719116545756,3404
858,2011,858201101,94693000,1,10,NA,24,858011,NA,11,1,10,NA,-56.0799361922084,-30.8519516016398,3405
858,2011,858201101,86010000,2,10,NA,24,858010,NA,11,1,10,NA,-57.0839223279266,-30.1870901380383,3406
858,2011,858201101,93396000,2,10,NA,24,858011,NA,11,1,10,NA,-57.1524236106454,-30.597007177402,3407
858,2011,858201101,34791000,2,10,NA,24,858001,NA,11,1,10,NA,-57.091067146064,-30.2774270152114,3408
858,2011,858201101,88513000,2,10,NA,24,858010,NA,11,1,10,NA,-57.0911504681871,-30.6585659069077,3409
858,2011,858201101,84211000,5,10,NA,24,858009,NA,12,1,10,NA,-56.2873985621575,-30.8948779554636,3410
858,2011,858201101,52151000,2,10,NA,24,858003,NA,12,1,10,NA,-56.1346949936517,-30.9748812257375,3411
858,2011,858201101,39150000,5,10,NA,24,858001,NA,12,1,10,NA,-57.0473319804863,-30.3171795000557,3412
858,2011,858201101,24676000,3,10,NA,24,858001,NA,11,1,10,NA,-56.9084911264936,-30.7197589321718,3413
858,2011,858201101,104492000,3,10,NA,24,858015,NA,11,1,10,NA,-56.2144667496139,-30.8332661326233,3414
858,2011,858201101,77343000,1,10,NA,24,858005,NA,12,1,10,NA,-57.6520088360487,-30.6772411988488,3415
858,2011,858201101,107233000,4,10,NA,24,858016,NA,11,1,10,NA,-57.0528993061304,-30.1781928320069,3416
858,2011,858201101,52685000,1,10,NA,24,858003,NA,12,1,10,NA,-57.7443789252675,-30.6224085427106,3417
858,2011,858201101,59734000,3,10,NA,24,858003,NA,12,1,10,NA,-56.5530998063794,-30.3876690602762,3418
858,2011,858201101,111915000,3,10,NA,24,858017,NA,11,1,10,NA,-56.7217033872877,-30.7024528654656,3419
858,2011,858201101,5829000,4,10,NA,24,858001,NA,12,1,10,NA,-57.7220844738558,-30.6111301816826,3420
858,2011,858201101,7787000,4,10,NA,24,858001,NA,11,1,10,NA,-56.5922633089512,-30.380313497946,3421
858,2011,858201101,94059000,2,10,NA,24,858011,NA,11,1,10,NA,-57.375918688618,-30.5916447263868,3422
858,2011,858201101,85744000,4,10,NA,24,858010,NA,11,1,10,NA,-57.491780307967,-30.7259846276487,3423
858,2011,858201101,115237000,3,10,NA,24,858018,NA,12,1,10,NA,-57.556328828066,-30.4089481168105,3424
858,2011,858201101,10337000,3,10,NA,24,858001,NA,11,1,10,NA,-56.9909544973167,-30.4075157572526,3425
858,2011,858201101,35580000,3,10,NA,24,858001,NA,11,1,10,NA,-57.0539392723797,-30.2949007578669,3426
858,2011,858201101,60113000,1,10,NA,24,858003,NA,12,1,10,NA,-56.6080266894741,-30.7224986398031,3427
858,2011,858201101,64655000,1,10,NA,24,858003,NA,12,1,10,NA,-56.9655719857279,-30.6166457181468,3428
858,2011,858201101,46450000,3,10,NA,24,858001,NA,11,1,10,NA,-57.4099800206933,-30.3690903415229,3429
858,2011,858201101,43206000,3,10,NA,24,858001,NA,11,1,10,NA,-56.9550775682936,-30.5431168373779,3430
858,2011,858201101,71194000,3,10,NA,24,858004,NA,12,1,10,NA,-56.2481257587759,-30.6464784055538,3431
858,2011,858201101,35395000,2,10,NA,24,858001,NA,11,1,10,NA,-56.739384591019,-30.5562526284407,3432
858,2011,858201101,84280000,2,10,NA,24,858009,NA,12,1,10,NA,-57.3082040881454,-30.5410624186092,3433
858,2011,858201101,102809000,2,10,NA,24,858014,NA,12,1,10,NA,-57.3311838107807,-30.5090896769128,3434
858,2011,858201101,103401000,6,10,NA,24,858015,NA,0,1,10,NA,-56.7219546139326,-30.5401981232674,3435
858,2011,858201101,2121000,1,0,NA,24,858001,NA,0,1,10,NA,-56.6752642613712,-30.7429922693104,3436
858,2011,858201101,48614000,1,10,NA,24,858001,NA,11,1,10,NA,-56.8520777817011,-30.1383944037076,3437
858,2011,858201101,27685000,9,10,NA,24,858001,NA,11,1,10,NA,-56.797380439739,-30.4732824989836,3438
858,2011,858201101,61012000,6,10,NA,24,858003,NA,12,1,10,NA,-56.967355181719,-30.5988293410232,3439
858,2011,858201101,21805000,1,10,NA,24,858001,NA,11,1,10,NA,-56.6271575248253,-30.4442984317995,3440
858,2011,858201101,89148000,2,10,NA,24,858010,NA,11,1,10,NA,-57.2478343393951,-30.5738124939029,3441
858,2011,858201101,529000,1,0,NA,24,858001,NA,0,1,10,NA,-57.05347369345,-30.5185043014933,3442
858,2011,858201101,99429000,2,10,NA,24,858013,NA,12,1,10,NA,-57.1744555664383,-30.4971075520471,3443
858,2011,858201101,101666000,1,10,NA,24,858014,NA,12,1,10,NA,-57.7885838677422,-30.5190122413733,3444
858,2011,858201101,60295000,3,10,NA,24,858003,NA,0,1,10,NA,-56.786167813865,-30.2951623733503,3445
858,2011,858201101,58655000,2,10,NA,24,858003,NA,12,1,10,NA,-56.9482558979889,-30.5456745471105,3446
858,2011,858201101,23271000,1,10,NA,24,858001,NA,11,1,10,NA,-57.8077247773293,-30.6048309010487,3447
858,2011,858201101,27880000,6,10,NA,24,858001,NA,0,1,10,NA,-57.5604330846095,-30.4947694051579,3448
858,2011,858201101,24344000,2,10,NA,24,858001,NA,11,1,10,NA,-56.6778919528805,-30.4213616618147,3449
858,2011,858201101,70170000,2,10,NA,24,858004,NA,12,1,10,NA,-57.0827939971225,-30.618430698138,3450
858,2011,858201101,22247000,3,10,NA,24,858001,NA,11,1,10,NA,-56.1030307775173,-30.7525492153478,3451
858,2011,858201101,79141000,9,10,NA,24,858006,NA,11,1,10,NA,-56.7102396986134,-30.3205697826349,3452
858,2011,858201101,765000,1,10,NA,24,858001,NA,11,1,10,NA,-57.1041497905724,-30.2803211365535,3453
858,2011,858201101,73711000,2,10,NA,24,858005,NA,11,1,10,NA,-56.8487448706527,-30.3373269668005,3454
858,2011,858201101,115781000,2,10,NA,24,858018,NA,12,1,10,NA,-57.1721072616095,-30.4980197300246,3455
858,2011,858201101,91351000,5,10,NA,24,858011,NA,11,1,10,NA,-57.3169344116683,-30.5419682804372,3456
858,2011,858201101,62464000,3,10,NA,24,858003,NA,12,1,10,NA,-57.6229361150261,-30.2001138402039,3457
858,2011,858201101,111456000,2,10,NA,24,858017,NA,12,1,10,NA,-57.2244768935807,-30.6528649801109,3458
858,2011,858201101,25621000,1,0,NA,24,858001,NA,0,1,10,NA,-57.621303202722,-30.2029737858649,3459
858,2011,858201101,75187000,1,10,NA,24,858005,NA,11,1,10,NA,-56.9993638198154,-30.4497538396254,3460
858,2011,858201101,79344000,2,10,NA,24,858006,NA,12,1,10,NA,-56.6196951154051,-30.5472026966212,3461
858,2011,858201101,70251000,1,10,NA,24,858004,NA,11,1,10,NA,-57.3386843831777,-30.3293744409379,3462
858,2011,858201101,97912000,2,10,NA,24,858013,NA,12,1,10,NA,-56.7675912899847,-30.2542412883085,3463
858,2011,858201101,79705000,3,10,NA,24,858007,NA,11,1,10,NA,-57.5423591490803,-30.7851874924854,3464
858,2011,858201101,99500000,4,10,NA,24,858013,NA,12,1,10,NA,-57.2318382413662,-30.5996662872157,3465
858,2011,858201101,107860000,1,10,NA,24,858016,NA,12,1,10,NA,-57.0673681190007,-30.4648714617415,3466
858,2011,858201101,59763000,4,10,NA,24,858003,NA,12,1,10,NA,-56.9327219718053,-30.7592709262382,3467
858,2011,858201101,75351000,2,10,NA,24,858005,NA,12,1,10,NA,-56.7154153857911,-30.2571708850627,3468
858,2011,858201101,16637000,5,10,NA,24,858001,NA,11,1,10,NA,-56.0794933456259,-30.9468475665124,3469
858,2011,858201101,93819000,4,10,NA,24,858011,NA,12,1,10,NA,-57.1137039926344,-30.3695799631201,3470
858,2011,858201101,69210000,2,10,NA,24,858003,NA,12,1,10,NA,-56.8577756384447,-30.4599976597897,3471
858,2011,858201101,32725000,4,10,NA,24,858001,NA,11,1,10,NA,-57.7278523232906,-30.513907010758,3472
858,2011,858201101,19990000,2,10,NA,24,858001,NA,12,1,10,NA,-57.0244818408652,-30.1728399009557,3473
858,2011,858201101,35121000,2,10,NA,24,858001,NA,11,1,10,NA,-56.9928879774376,-30.230219541781,3474
858,2011,858201101,47843000,3,10,NA,24,858001,NA,11,1,10,NA,-57.316562647123,-30.7399045276662,3475
858,2011,858201101,106802000,2,10,NA,24,858015,NA,12,1,10,NA,-56.6424109523985,-30.2299762391459,3476
858,2011,858201101,41626000,3,10,NA,24,858001,NA,11,1,10,NA,-56.6924132491986,-30.3497465723103,3477
858,2011,858201101,10799000,5,10,NA,24,858001,NA,11,1,10,NA,-56.8320940385126,-30.4738191767325,3478
858,2011,858201101,108000000,2,10,NA,24,858016,NA,12,1,10,NA,-57.0145035595259,-30.5728328347491,3479
858,2011,858201101,80931000,2,10,NA,24,858008,NA,11,1,10,NA,-56.9205817745,-30.3600140281065,3480
858,2011,858201101,12544000,4,10,NA,24,858001,NA,11,1,10,NA,-57.0831380555264,-30.2533370133299,3481
858,2011,858201101,72919000,1,10,NA,24,858004,NA,12,1,10,NA,-57.6002822839583,-30.3005831456078,3482
858,2011,858201101,77753000,3,10,NA,24,858005,NA,12,1,10,NA,-56.1656567051982,-30.6923703428317,3483
858,2011,858201101,61400000,3,10,NA,24,858003,NA,12,1,10,NA,-57.0561392574439,-30.1551857991044,3484
858,2011,858201101,15377000,3,10,NA,24,858001,NA,11,1,10,NA,-56.7980558886933,-30.2565113132133,3485
858,2011,858201101,21815000,5,10,NA,24,858001,NA,11,1,10,NA,-56.7059933559326,-30.449041222672,3486
858,2011,858201101,37640000,5,10,NA,24,858001,NA,11,1,10,NA,-57.3884527336365,-30.6705040433493,3487
858,2011,858201101,73726000,1,10,NA,24,858005,NA,12,1,10,NA,-57.3970459310888,-30.7887204022073,3488
858,2011,858201101,34668000,1,10,NA,24,858001,NA,11,1,10,NA,-57.8695760356816,-30.5597360000681,3489
858,2011,858201101,64838000,1,10,NA,24,858003,NA,99,1,10,NA,-57.4657645334528,-30.4422257235052,3490
858,2011,858201101,60724000,1,10,NA,24,858003,NA,12,1,10,NA,-56.1933950071051,-30.7289971173552,3491
858,2011,858201101,115584000,1,10,NA,24,858018,NA,12,1,10,NA,-56.9183495633943,-30.1391703757572,3492
858,2011,858201101,24827000,2,10,NA,24,858001,NA,11,1,10,NA,-56.5695743464765,-30.487417193145,3493
858,2011,858201101,33849000,1,10,NA,24,858001,NA,11,1,10,NA,-57.1846019006454,-30.2577926236429,3494
858,2011,858201101,42423000,2,10,NA,24,858001,NA,11,1,10,NA,-56.7428866190403,-30.7699623330216,3495
858,2011,858201101,104916000,3,10,NA,24,858015,NA,11,1,10,NA,-56.8158609466306,-30.3465003551825,3496
858,2011,858201101,36270000,2,10,NA,24,858001,NA,11,1,10,NA,-57.7853470020233,-30.6614112090831,3497
858,2011,858201101,115146000,4,10,NA,24,858018,NA,12,1,10,NA,-57.3665924352951,-30.7769373279835,3498
858,2011,858201101,50154000,3,10,NA,24,858002,NA,12,1,10,NA,-56.7263752922619,-30.3418403995218,3499
858,2011,858201101,61532000,5,10,NA,24,858003,NA,12,1,10,NA,-56.1088930108076,-30.8669582584241,3500
858,2011,858201101,92792000,2,10,NA,24,858011,NA,12,1,10,NA,-56.9299064708552,-30.407994219051,3501
858,2011,858201101,54257000,2,10,NA,24,858003,NA,12,1,10,NA,-56.4108997212345,-30.5946751829506,3502
858,2011,858201101,7113000,5,10,NA,24,858001,NA,11,1,10,NA,-56.9344164082429,-30.7482410699395,3503
858,2011,858201101,63046000,2,10,NA,24,858003,NA,12,1,10,NA,-56.5255970130953,-30.7888895877919,3504
858,2011,858201101,82434000,1,10,NA,24,858008,NA,12,1,10,NA,-56.8061056699054,-30.6063185197822,3505
858,2011,858201101,94141000,2,10,NA,24,858011,NA,11,1,10,NA,-56.21574424509,-30.6230216797432,3506
858,2011,858201101,33352000,2,10,NA,24,858001,NA,11,1,10,NA,-57.1801857054619,-30.5599142387097,3507
858,2011,858201101,4242000,3,10,NA,24,858001,NA,11,1,10,NA,-56.9997737123545,-30.0848091384149,3508
858,2011,858201101,104180000,3,10,NA,24,858015,NA,12,1,10,NA,-57.6118545016009,-30.4268821546924,3509
858,2011,858201101,79220000,6,10,NA,24,858006,NA,12,1,10,NA,-56.3929874561573,-30.612907551454,3510
858,2011,858201101,19531000,3,10,NA,24,858001,NA,99,1,10,NA,-56.9175802818998,-30.7644742260907,3511
858,2011,858201101,74569000,3,10,NA,24,858005,NA,12,1,10,NA,-56.8975251949655,-30.4555145769208,3512
858,2011,858201101,49896000,7,10,NA,24,858002,NA,20,1,10,NA,-57.6082036255266,-30.3967616112734,3513
858,2011,858201101,70845000,2,10,NA,24,858004,NA,11,1,10,NA,-56.9459939317973,-30.7369951772802,3514
858,2011,858201101,22462000,1,10,NA,24,858001,NA,11,1,10,NA,-57.5786686835054,-30.3690008840229,3515
858,2011,858201101,17979000,3,10,NA,24,858001,NA,11,1,10,NA,-56.5996326346458,-30.4656209967179,3516
858,2011,858201101,33860000,1,10,NA,24,858001,NA,11,1,10,NA,-56.6849514189917,-30.4981885990545,3517
858,2011,858201101,66011000,1,10,NA,24,858003,NA,12,1,10,NA,-57.4935983129893,-30.5960275796119,3518
858,2011,858201101,23155000,2,10,NA,24,858001,NA,11,1,10,NA,-56.4108086032028,-30.7024506633951,3519
858,2011,858201101,73853000,1,10,NA,24,858005,NA,12,1,10,NA,-57.8243443966083,-30.6139872754076,3520
858,2011,858201101,24670000,7,10,NA,24,858001,NA,11,1,10,NA,-56.8843084209734,-30.6557395787679,3521
858,2011,858201101,76759000,3,10,NA,24,858005,NA,11,1,10,NA,-57.6846658856215,-30.6035061945462,3522
858,2011,858201101,23133000,1,10,NA,24,858001,NA,11,1,10,NA,-57.5800996301853,-30.5526345261029,3523
858,2011,858201101,47129000,1,10,NA,24,858001,NA,11,1,10,NA,-56.7926606066429,-30.2273339223557,3524
858,2011,858201101,92478000,2,10,NA,24,858011,NA,11,1,10,NA,-57.0388144146404,-30.4192491548043,3525
858,2011,858201101,64999000,2,10,NA,24,858003,NA,11,1,10,NA,-57.7809239355466,-30.4675575267094,3526
858,2011,858201101,59798000,1,10,NA,24,858003,NA,12,1,10,NA,-56.5588983886545,-30.3833735111639,3527
858,2011,858201101,6603000,5,10,NA,24,858001,NA,11,1,10,NA,-56.2949917302885,-30.5241893991961,3528
858,2011,858201101,26822000,7,10,NA,24,858001,NA,11,1,10,NA,-57.4374057799487,-30.521986558839,3529
858,2011,858201101,88184000,2,10,NA,24,858010,NA,11,1,10,NA,-57.6597848615246,-30.5605910113901,3530
858,2011,858201101,93349000,1,10,NA,24,858011,NA,11,1,10,NA,-56.4558415424756,-30.8074690990641,3531
858,2011,858201101,67556000,5,10,NA,24,858003,NA,12,1,10,NA,-57.620477486908,-30.4231861466107,3532
858,2011,858201101,102385000,2,10,NA,24,858014,NA,11,1,10,NA,-57.4793209624113,-30.6261254375158,3533
858,2011,858201101,94318000,3,10,NA,24,858011,NA,11,1,10,NA,-56.6407693514534,-30.4611393098146,3534
858,2011,858201101,84100000,3,10,NA,24,858009,NA,11,1,10,NA,-57.1728172999546,-30.3384683469162,3535
858,2011,858201101,22027000,1,10,NA,24,858001,NA,11,1,10,NA,-57.4323086138011,-30.4355827899031,3536
858,2011,858201101,9127000,4,10,NA,24,858001,NA,11,1,10,NA,-57.7034873108552,-30.632523586246,3537
858,2011,858201101,8023000,3,10,NA,24,858001,NA,11,1,10,NA,-57.169432704312,-30.3275530730057,3538
858,2011,858201101,78983000,2,10,NA,24,858006,NA,12,1,10,NA,-57.873256305055,-30.5269850190385,3539
858,2011,858201101,95966000,2,10,NA,24,858012,NA,12,1,10,NA,-57.2554367465968,-30.4428100271137,3540
858,2011,858201101,80020000,1,10,NA,24,858007,NA,11,1,10,NA,-57.0063656586404,-30.4709722958594,3541
858,2011,858201101,7830000,2,10,NA,24,858001,NA,12,1,10,NA,-56.8595073150148,-30.5075975607475,3542
858,2011,858201101,54480000,2,10,NA,24,858003,NA,11,1,10,NA,-56.7543247625521,-30.2129941052723,3543
858,2011,858201101,59663000,2,10,NA,24,858003,NA,12,1,10,NA,-57.2616226077405,-30.410844387972,3544
858,2011,858201101,14088000,2,10,NA,24,858001,NA,99,1,10,NA,-56.8993682142048,-30.1423778008944,3545
858,2011,858201101,35259000,2,10,NA,24,858001,NA,11,1,10,NA,-57.0978869520815,-30.6115305946308,3546
858,2011,858201101,46180000,2,10,NA,24,858001,NA,11,1,10,NA,-56.7954638223391,-30.4938306567376,3547
858,2011,858201101,87578000,5,10,NA,24,858010,NA,11,1,10,NA,-57.1441624471662,-30.6462384283282,3548
858,2011,858201101,77032000,5,10,NA,24,858005,NA,0,1,10,NA,-57.1786723382477,-30.3095802820799,3549
858,2011,858201101,44917000,4,10,NA,24,858001,NA,11,1,10,NA,-57.2920238928656,-30.4020046887837,3550
858,2011,858201101,42672000,2,10,NA,24,858001,NA,11,1,10,NA,-56.2820500657442,-30.7672337179383,3551
858,2011,858201101,51300000,1,10,NA,24,858002,NA,11,1,10,NA,-56.1889710129131,-30.6776966698993,3552
858,2011,858201101,49554000,4,10,NA,24,858001,NA,12,1,10,NA,-57.1574851122266,-30.5647393390141,3553
858,2011,858201101,26080000,1,10,NA,24,858001,NA,12,1,10,NA,-57.7176339253065,-30.5970511633353,3554
858,2011,858201101,93335000,2,10,NA,24,858011,NA,11,1,10,NA,-57.3625252470687,-30.5576862542175,3555
858,2011,858201101,64305000,3,10,NA,24,858003,NA,11,1,10,NA,-56.14074565545,-30.9749244918372,3556
858,2011,858201101,57733000,4,10,NA,24,858003,NA,12,1,10,NA,-57.3874258271395,-30.6110170140538,3557
858,2011,858201101,1270000,1,10,NA,24,858001,NA,99,1,10,NA,-57.2671353730943,-30.5105649570321,3558
858,2011,858201101,87155000,3,10,NA,24,858010,NA,99,1,10,NA,-57.8256057511657,-30.6094634672548,3559
858,2011,858201101,38888000,5,10,NA,24,858001,NA,20,1,10,NA,-57.7095921839988,-30.6736500179265,3560
858,2011,858201101,42315000,2,10,NA,24,858001,NA,11,1,10,NA,-57.0122434930473,-30.3412060847982,3561
858,2011,858201101,39042000,1,10,NA,24,858001,NA,11,1,10,NA,-57.3631672841001,-30.340516155624,3562
858,2011,858201101,23764000,4,10,NA,24,858001,NA,11,1,10,NA,-57.3685611433584,-30.8103512698999,3563
858,2011,858201101,26240000,5,10,NA,24,858001,NA,12,1,10,NA,-56.7491242759269,-30.3850349406225,3564
858,2011,858201101,78108000,1,10,NA,24,858006,NA,11,1,10,NA,-57.7343610152054,-30.4682831171979,3565
858,2011,858201101,7922000,1,10,NA,24,858001,NA,11,1,10,NA,-57.4560500080081,-30.7706296835576,3566
858,2011,858201101,107160000,4,10,NA,24,858016,NA,11,1,10,NA,-57.1652367159834,-30.4173696494942,3567
858,2011,858201101,19158000,5,10,NA,24,858001,NA,11,1,10,NA,-56.5368733967048,-30.7221097550618,3568
858,2011,858201101,72779000,3,10,NA,24,858004,NA,11,1,10,NA,-56.8118934495,-30.6139104683214,3569
858,2011,858201101,57929000,3,10,NA,24,858003,NA,12,1,10,NA,-57.1026722809956,-30.4755815900866,3570
858,2011,858201101,34121000,1,10,NA,24,858001,NA,11,1,10,NA,-57.2922549117004,-30.3900715313989,3571
858,2011,858201101,35758000,1,10,NA,24,858001,NA,11,1,10,NA,-56.2565457581935,-30.8250092323897,3572
858,2011,858201101,43749000,1,10,NA,24,858001,NA,11,1,10,NA,-56.3704002416938,-30.6253313792782,3573
858,2011,858201101,56409000,3,10,NA,24,858003,NA,12,1,10,NA,-57.1966297699992,-30.3506599698612,3574
858,2011,858201101,23338000,2,10,NA,24,858001,NA,11,1,10,NA,-57.3034343054379,-30.4088789462103,3575
858,2011,858201101,63436000,2,10,NA,24,858003,NA,12,1,10,NA,-57.6836787437942,-30.5584929196199,3576
858,2011,858201101,93355000,2,10,NA,24,858011,NA,12,1,10,NA,-56.3850930852005,-30.8850128952716,3577
858,2011,858201101,88875000,6,10,NA,24,858010,NA,11,1,10,NA,-57.6447908993286,-30.6761759168547,3578
858,2011,858201101,48677000,3,10,NA,24,858001,NA,11,1,10,NA,-56.8901765398316,-30.1579481365479,3579
858,2011,858201101,37630000,1,10,NA,24,858001,NA,11,1,10,NA,-56.4492563957454,-30.5338764929201,3580
858,2011,858201101,24479000,2,10,NA,24,858001,NA,12,1,10,NA,-57.224011214573,-30.5213876690327,3581
858,2011,858201101,48929000,4,10,NA,24,858001,NA,12,1,10,NA,-56.910888629905,-30.6638302832512,3582
858,2011,858201101,112536000,6,10,NA,24,858017,NA,12,1,10,NA,-57.5845814031092,-30.6682881522432,3583
858,2011,858201101,79081000,2,10,NA,24,858006,NA,12,1,10,NA,-56.3262940347017,-30.617285119257,3584
858,2011,858201101,65520000,2,10,NA,24,858003,NA,12,1,10,NA,-57.2582122074409,-30.4038429077064,3585
858,2011,858201101,46053000,2,10,NA,24,858001,NA,11,1,10,NA,-56.2775485982427,-30.8115997600823,3586
858,2011,858201101,66417000,2,10,NA,24,858003,NA,12,1,10,NA,-56.3414887611415,-30.7030684393807,3587
858,2011,858201101,56360000,3,10,NA,24,858003,NA,20,1,10,NA,-57.7655544421482,-30.6475776087172,3588
858,2011,858201101,97710000,1,10,NA,24,858013,NA,11,1,10,NA,-56.5433776816396,-30.3630359429011,3589
858,2011,858201101,46011000,1,10,NA,24,858001,NA,11,1,10,NA,-56.8245874419439,-30.5451718657069,3590
858,2011,858201101,85318000,1,10,NA,24,858010,NA,99,1,10,NA,-57.5899939380082,-30.7588690362611,3591
858,2011,858201101,20502000,3,10,NA,24,858001,NA,12,1,10,NA,-56.8156011965178,-30.551333364206,3592
858,2011,858201101,44447000,4,10,NA,24,858001,NA,11,1,10,NA,-56.8442684417234,-30.1641288339315,3593
858,2011,858201101,35186000,7,10,NA,24,858001,NA,11,1,10,NA,-56.8097133720115,-30.512667630694,3594
858,2011,858201101,11449000,3,10,NA,24,858001,NA,11,1,10,NA,-57.4955147736297,-30.6011329535599,3595
858,2011,858201101,66711000,3,10,NA,24,858003,NA,12,1,10,NA,-57.4962747629147,-30.8128223412356,3596
858,2011,858201101,77041000,2,10,NA,24,858005,NA,12,1,10,NA,-56.3188490309042,-30.6775787224756,3597
858,2011,858201101,81229000,4,10,NA,24,858008,NA,11,1,10,NA,-56.8756834735151,-30.6954043854304,3598
858,2011,858201101,359000,3,10,NA,24,858001,NA,11,1,10,NA,-56.6766944162826,-30.7169623570045,3599
858,2011,858201101,96518000,2,10,NA,24,858012,NA,12,1,10,NA,-57.148526750957,-30.6470526887792,3600
858,2011,858201101,13012000,3,10,NA,24,858001,NA,11,1,10,NA,-56.1036821107436,-30.9626847066104,3601
